Slug,Name,Version,"Previous Version","Download Link",Released,"WordPress.org URL","Required WP","Required PHP","Active Installs"
misbah-blog,"Misbah Blog",1.7.9,1.7.8,https://downloads.wordpress.org/theme/misbah-blog.1.7.9.zip,"2025-03-01 02:48:48",https://wordpress.org/themes/misbah-blog/,5.0,7.2
forest-eco-nature,"Forest Eco Nature",2.1,2.0,https://downloads.wordpress.org/theme/forest-eco-nature.2.1.zip,"2025-03-20 07:18:40",https://wordpress.org/themes/forest-eco-nature/,5.0,5.6
glides,Glides,3.0.9,3.0.8,https://downloads.wordpress.org/theme/glides.3.0.9.zip,"2025-03-20 06:46:28",https://wordpress.org/themes/glides/,,5.6
itbyte,ITByte,3.2,3.1,https://downloads.wordpress.org/theme/itbyte.3.2.zip,"2025-03-20 06:47:40",https://wordpress.org/themes/itbyte/,,5.6
itstart,ITStart,4.5,4.4,https://downloads.wordpress.org/theme/itstart.4.5.zip,"2025-03-20 06:48:50",https://wordpress.org/themes/itstart/,,5.6
medical-supplements-store,"Medical Supplements Store",1.3,1.2.9,https://downloads.wordpress.org/theme/medical-supplements-store.1.3.zip,"2025-03-20 06:38:53",https://wordpress.org/themes/medical-supplements-store/,5.0,7.2
nestiva,Nestiva,3.0.5,3.0.4,https://downloads.wordpress.org/theme/nestiva.3.0.5.zip,"2025-03-20 06:50:00",https://wordpress.org/themes/nestiva/,,5.6
pet-animal-store,"Pet Animal Store",1.3,1.2.9,https://downloads.wordpress.org/theme/pet-animal-store.1.3.zip,"2025-03-20 06:40:16",https://wordpress.org/themes/pet-animal-store/,5.0,7.2
preventive-maintenance,"Preventive Maintenance",3.0,2.9,https://downloads.wordpress.org/theme/preventive-maintenance.3.0.zip,"2025-03-20 07:18:06",https://wordpress.org/themes/preventive-maintenance/,5.0,5.6
prime-seo-agency,"Prime SEO Agency",1.9,1.8,https://downloads.wordpress.org/theme/prime-seo-agency.1.9.zip,"2025-03-20 07:14:02",https://wordpress.org/themes/prime-seo-agency/,,7.2
prime-tutor-academy,"Prime Tutor Academy",1.1,1.0,https://downloads.wordpress.org/theme/prime-tutor-academy.1.1.zip,"2025-03-20 07:14:36",https://wordpress.org/themes/prime-tutor-academy/,,7.0
prime-yoga-classes,"Prime Yoga Classes",1.9,1.8,https://downloads.wordpress.org/theme/prime-yoga-classes.1.9.zip,"2025-03-20 07:15:12",https://wordpress.org/themes/prime-yoga-classes/,,7.0
real-estate-hub,"Real Estate Hub",3.3,3.2,https://downloads.wordpress.org/theme/real-estate-hub.3.3.zip,"2025-03-20 07:16:58",https://wordpress.org/themes/real-estate-hub/,5.0,5.6
remote-startup-solutions,"Remote Startup Solutions",1.9,1.8,https://downloads.wordpress.org/theme/remote-startup-solutions.1.9.zip,"2025-03-20 07:16:20",https://wordpress.org/themes/remote-startup-solutions/,,7.0
resort-vacation,"Resort Vacation",2.0,1.9,https://downloads.wordpress.org/theme/resort-vacation.2.0.zip,"2025-03-20 07:16:55",https://wordpress.org/themes/resort-vacation/,,7.2
solace,Solace,2.1.11,2.1.10,https://downloads.wordpress.org/theme/solace.2.1.11.zip,"2025-03-20 06:55:57",https://wordpress.org/themes/solace/,,7.4
vsion,Vsion,4.8,4.7,https://downloads.wordpress.org/theme/vsion.4.8.zip,"2025-03-20 06:51:08",https://wordpress.org/themes/vsion/,,5.6
weight-loss-center,"Weight Loss Center",2.0,1.9,https://downloads.wordpress.org/theme/weight-loss-center.2.0.zip,"2025-03-20 07:16:26",https://wordpress.org/themes/weight-loss-center/,5.0,5.6
business-lounge,"Business Lounge",1.3.3,1.3.2,https://downloads.wordpress.org/theme/business-lounge.1.3.3.zip,"2025-03-20 08:25:12",https://wordpress.org/themes/business-lounge/,6.0,7.2
cctv-security-system,"CCTV Security System",1.3,1.2.9,https://downloads.wordpress.org/theme/cctv-security-system.1.3.zip,"2025-03-20 08:26:01",https://wordpress.org/themes/cctv-security-system/,6.0,7.2
cleaning-expert,"Cleaning Expert",1.1.7,1.1.6,https://downloads.wordpress.org/theme/cleaning-expert.1.1.7.zip,"2025-03-20 08:09:42",https://wordpress.org/themes/cleaning-expert/,5.0,7.2
corporate-blocks,"Corporate Blocks",1.3.4,1.3.3,https://downloads.wordpress.org/theme/corporate-blocks.1.3.4.zip,"2025-03-20 08:26:48",https://wordpress.org/themes/corporate-blocks/,6.0,7.2
general-insurance-agency,"General Insurance Agency",1.1.7,1.1.6,https://downloads.wordpress.org/theme/general-insurance-agency.1.1.7.zip,"2025-03-20 08:09:14",https://wordpress.org/themes/general-insurance-agency/,5.0,7.2
lifestyle-blogger,"Lifestyle Blogger",1.3.1,1.3,https://downloads.wordpress.org/theme/lifestyle-blogger.1.3.1.zip,"2025-03-20 08:27:45",https://wordpress.org/themes/lifestyle-blogger/,6.0,7.2
play-school-kindergarten,"Play School Kindergarten",0.6.2,0.6.1,https://downloads.wordpress.org/theme/play-school-kindergarten.0.6.2.zip,"2025-03-20 08:10:22",https://wordpress.org/themes/play-school-kindergarten/,,7.2
radiant-blogger,"Radiant Blogger",1.3.6,1.3.5,https://downloads.wordpress.org/theme/radiant-blogger.1.3.6.zip,"2025-03-20 08:28:33",https://wordpress.org/themes/radiant-blogger/,6.0,7.2
solar-power,"Solar Power",0.3.6,0.3.5,https://downloads.wordpress.org/theme/solar-power.0.3.6.zip,"2025-03-20 08:15:17",https://wordpress.org/themes/solar-power/,,7.2
suraksha-security-guard,"Suraksha Security Guard",0.6.8,0.6.7,https://downloads.wordpress.org/theme/suraksha-security-guard.0.6.8.zip,"2025-03-20 08:10:46",https://wordpress.org/themes/suraksha-security-guard/,,7.2
ev-bike-shop,"EV Bike Shop",0.3.2,0.3.1,https://downloads.wordpress.org/theme/ev-bike-shop.0.3.2.zip,"2025-03-20 09:27:34",https://wordpress.org/themes/ev-bike-shop/,5.0,5.6
fashion-shop-storefront,"Fashion Shop Storefront",0.3.7,0.3.6,https://downloads.wordpress.org/theme/fashion-shop-storefront.0.3.7.zip,"2025-03-20 09:28:30",https://wordpress.org/themes/fashion-shop-storefront/,5.0,5.6
frontis,Frontis,1.1.14,1.1.13,https://downloads.wordpress.org/theme/frontis.1.1.14.zip,"2025-03-20 09:09:51",https://wordpress.org/themes/frontis/,6.4,7.4
green-farm-elementor,"Green Farm Elementor",0.5.5,0.5.4,https://downloads.wordpress.org/theme/green-farm-elementor.0.5.5.zip,"2025-03-20 09:28:58",https://wordpress.org/themes/green-farm-elementor/,5.0,5.6
plumbing-contractor,"Plumbing Contractor",0.4.3,0.4.2,https://downloads.wordpress.org/theme/plumbing-contractor.0.4.3.zip,"2025-03-20 09:29:28",https://wordpress.org/themes/plumbing-contractor/,5.0,5.6
prespa,Prespa,1.5.8,1.5.7,https://downloads.wordpress.org/theme/prespa.1.5.8.zip,"2025-03-20 08:46:39",https://wordpress.org/themes/prespa/,6.1,5.6
apparel-ecommerce-store,"Apparel Ecommerce Store",3.0.0,2.0.9,https://downloads.wordpress.org/theme/apparel-ecommerce-store.3.0.0.zip,"2025-03-20 10:22:19",https://wordpress.org/themes/apparel-ecommerce-store/,5.9,5.6
fse-baseball,"FSE Baseball",2.0.2,2.0.1,https://downloads.wordpress.org/theme/fse-baseball.2.0.2.zip,"2025-03-20 10:22:54",https://wordpress.org/themes/fse-baseball/,5.9,5.6
fse-education-school,"FSE Education School",2.0.8,2.0.7,https://downloads.wordpress.org/theme/fse-education-school.2.0.8.zip,"2025-03-20 10:23:54",https://wordpress.org/themes/fse-education-school/,5.9,5.6
fse-foodie-blog,"FSE Foodie Blog",2.1.4,2.1.3,https://downloads.wordpress.org/theme/fse-foodie-blog.2.1.4.zip,"2025-03-20 10:25:15",https://wordpress.org/themes/fse-foodie-blog/,5.9,5.6
fse-travel-agent,"FSE Travel Agent",1.1.4,1.1.3,https://downloads.wordpress.org/theme/fse-travel-agent.1.1.4.zip,"2025-03-20 10:24:30",https://wordpress.org/themes/fse-travel-agent/,5.9,5.6
indofinance,IndoFinance,1.0.2.3.2,1.0.2.3.1,https://downloads.wordpress.org/theme/indofinance.1.0.2.3.2.zip,"2025-03-20 10:16:40",https://wordpress.org/themes/indofinance/,,5.6
seo-digital-agency,"SEO Digital Agency",0.3.4,0.3.3,https://downloads.wordpress.org/theme/seo-digital-agency.0.3.4.zip,"2025-03-20 09:30:28",https://wordpress.org/themes/seo-digital-agency/,5.0,5.6
tech-review-blog,"Tech Review Blog",0.0.2,0.0.1,https://downloads.wordpress.org/theme/tech-review-blog.0.0.2.zip,"2025-03-20 09:31:06",https://wordpress.org/themes/tech-review-blog/,5.0,5.6
wp-diary,"WP Diary",1.2.5,1.2.4,https://downloads.wordpress.org/theme/wp-diary.1.2.5.zip,"2025-03-20 09:42:39",https://wordpress.org/themes/wp-diary/,5.6,7.2
bizcanvas,BizCanvas,1.2,1.1,https://downloads.wordpress.org/theme/bizcanvas.1.2.zip,"2025-03-20 10:39:02",https://wordpress.org/themes/bizcanvas/,6.0,7.0
raw-industry,"Raw Industry",0.2.2,0.2.1,https://downloads.wordpress.org/theme/raw-industry.0.2.2.zip,"2025-03-20 11:21:44",https://wordpress.org/themes/raw-industry/,,5.6
really-simple,"Really Simple",1.3.2,1.3.1,https://downloads.wordpress.org/theme/really-simple.1.3.2.zip,"2025-03-20 11:24:15",https://wordpress.org/themes/really-simple/,5.3,7.0
royal-photography,"Royal Photography",0.2.1,0.2,https://downloads.wordpress.org/theme/royal-photography.0.2.1.zip,"2025-03-20 11:24:08",https://wordpress.org/themes/royal-photography/,,5.6
synclet,Synclet,1.0.8,,https://downloads.wordpress.org/theme/synclet.1.0.8.zip,"2025-03-20 10:41:49",https://wordpress.org/themes/synclet/,,5.8
aahana,Aahana,1.0.56,1.0.55,https://downloads.wordpress.org/theme/aahana.1.0.56.zip,"2025-03-20 12:36:27",https://wordpress.org/themes/aahana/,4.7,5.6
arvana,Arvana,1.0.79,1.0.78,https://downloads.wordpress.org/theme/arvana.1.0.79.zip,"2025-03-20 12:35:40",https://wordpress.org/themes/arvana/,4.7,5.6
auru,Auru,1.0.76,1.0.75,https://downloads.wordpress.org/theme/auru.1.0.76.zip,"2025-03-20 12:36:06",https://wordpress.org/themes/auru/,4.7,5.6
avenza,Avenza,1.5.4,1.5.3,https://downloads.wordpress.org/theme/avenza.1.5.4.zip,"2025-03-20 12:01:29",https://wordpress.org/themes/avenza/,,5.6
avitech,Avitech,12.5,12.4,https://downloads.wordpress.org/theme/avitech.12.5.zip,"2025-03-20 12:03:13",https://wordpress.org/themes/avitech/,4.7,5.6
avtari,Avtari,12.5,12.4,https://downloads.wordpress.org/theme/avtari.12.5.zip,"2025-03-20 12:05:19",https://wordpress.org/themes/avtari/,4.7,5.6
azwa,Azwa,12.6,12.5,https://downloads.wordpress.org/theme/azwa.12.6.zip,"2025-03-20 12:04:41",https://wordpress.org/themes/azwa/,4.7,5.6
celexo,Celexo,1.1.22,1.1.21,https://downloads.wordpress.org/theme/celexo.1.1.22.zip,"2025-03-20 12:32:43",https://wordpress.org/themes/celexo/,4.7,5.6
chitvi,Chitvi,1.1.20,1.1.19,https://downloads.wordpress.org/theme/chitvi.1.1.20.zip,"2025-03-20 12:33:12",https://wordpress.org/themes/chitvi/,4.7,5.6
colorflow,ColorFlow,0.5,0.4,https://downloads.wordpress.org/theme/colorflow.0.5.zip,"2025-03-20 12:18:42",https://wordpress.org/themes/colorflow/,4.7,5.6
cormex,Cormex,5.0,4.9,https://downloads.wordpress.org/theme/cormex.5.0.zip,"2025-03-20 12:15:05",https://wordpress.org/themes/cormex/,,5.6
cosmobit,Cosmobit,2.0.34,2.0.33,https://downloads.wordpress.org/theme/cosmobit.2.0.34.zip,"2025-03-20 12:32:17",https://wordpress.org/themes/cosmobit/,4.7,5.6
crombit,Crombit,1.0.30,1.0.29,https://downloads.wordpress.org/theme/crombit.1.0.30.zip,"2025-03-20 12:36:52",https://wordpress.org/themes/crombit/,4.7,5.6
easywiz,EasyWiz,1.1.9,1.1.8,https://downloads.wordpress.org/theme/easywiz.1.1.9.zip,"2025-03-20 12:34:25",https://wordpress.org/themes/easywiz/,4.7,5.6
envira,Envira,12.5,12.4,https://downloads.wordpress.org/theme/envira.12.5.zip,"2025-03-20 12:02:32",https://wordpress.org/themes/envira/,4.7,5.6
fastica,Fastica,1.1.14,1.1.13,https://downloads.wordpress.org/theme/fastica.1.1.14.zip,"2025-03-20 12:35:11",https://wordpress.org/themes/fastica/,4.7,5.6
fiona-news,"Fiona News",12.7,12.6,https://downloads.wordpress.org/theme/fiona-news.12.7.zip,"2025-03-20 12:14:35",https://wordpress.org/themes/fiona-news/,4.7,5.6
flexora,Flexora,1.1.15,1.1.14,https://downloads.wordpress.org/theme/flexora.1.1.15.zip,"2025-03-20 12:33:38",https://wordpress.org/themes/flexora/,4.7,5.6
gradiantx,GradiantX,0.4,0.3,https://downloads.wordpress.org/theme/gradiantx.0.4.zip,"2025-03-20 12:17:55",https://wordpress.org/themes/gradiantx/,4.7,5.6
hq-pages,"Hq Pages",1.0.11,1.0.10,https://downloads.wordpress.org/theme/hq-pages.1.0.11.zip,"2025-03-20 12:10:55",https://wordpress.org/themes/hq-pages/,6.4,7.4
iconic-blog,"Iconic Blog",1.0.2,1.0.1,https://downloads.wordpress.org/theme/iconic-blog.1.0.2.zip,"2025-03-20 11:38:53",https://wordpress.org/themes/iconic-blog/,,5.6
lazypress,LazyPress,1.1.8,1.1.7,https://downloads.wordpress.org/theme/lazypress.1.1.8.zip,"2025-03-20 12:34:49",https://wordpress.org/themes/lazypress/,4.7,5.6
news-magazine-x,"News Magazine X",1.1.3,1.1.2,https://downloads.wordpress.org/theme/news-magazine-x.1.1.3.zip,"2025-03-20 11:45:52",https://wordpress.org/themes/news-magazine-x/,4.7,7.4
nexcraft-bpo,"Nexcraft BPO",2.1,2.0,https://downloads.wordpress.org/theme/nexcraft-bpo.2.1.zip,"2025-03-20 12:19:29",https://wordpress.org/themes/nexcraft-bpo/,,5.6
nexcraft,NexCraft,4.1,4.0,https://downloads.wordpress.org/theme/nexcraft.4.1.zip,"2025-03-20 12:19:11",https://wordpress.org/themes/nexcraft/,4.7,5.6
online-jewelry-store,"Online Jewelry Store",0.1.2,0.1.1,https://downloads.wordpress.org/theme/online-jewelry-store.0.1.2.zip,"2025-03-20 12:40:01",https://wordpress.org/themes/online-jewelry-store/,,5.6
profolio,Profolio,4.6,4.5,https://downloads.wordpress.org/theme/profolio.4.6.zip,"2025-03-20 12:04:02",https://wordpress.org/themes/profolio/,,5.6
techine,Techine,12.5,12.4,https://downloads.wordpress.org/theme/techine.12.5.zip,"2025-03-20 12:01:59",https://wordpress.org/themes/techine/,4.7,5.6
thai-spa,"Thai Spa",12.7,12.6,https://downloads.wordpress.org/theme/thai-spa.12.7.zip,"2025-03-20 12:05:57",https://wordpress.org/themes/thai-spa/,4.7,5.6
thinity,Thinity,1.1.14,1.1.13,https://downloads.wordpress.org/theme/thinity.1.1.14.zip,"2025-03-20 12:34:01",https://wordpress.org/themes/thinity/,4.7,5.6
timeblog,TimeBlog,8.7,8.6,https://downloads.wordpress.org/theme/timeblog.8.7.zip,"2025-03-20 12:05:36",https://wordpress.org/themes/timeblog/,4.7,5.6
minimalio,Minimalio,1.2.5,1.2.4,https://downloads.wordpress.org/theme/minimalio.1.2.5.zip,"2025-03-20 12:57:03",https://wordpress.org/themes/minimalio/,,7.4
news-magazine-x,"News Magazine X",1.1.4,1.1.3,https://downloads.wordpress.org/theme/news-magazine-x.1.1.4.zip,"2025-03-20 13:26:48",https://wordpress.org/themes/news-magazine-x/,4.7,7.4
synclet,Synclet,1.0.9,1.0.8,https://downloads.wordpress.org/theme/synclet.1.0.9.zip,"2025-03-20 13:11:06",https://wordpress.org/themes/synclet/,,5.8
darkmusic-blog,"Darkmusic Blog",1.3.5,1.3.4,https://downloads.wordpress.org/theme/darkmusic-blog.1.3.5.zip,"2025-03-20 14:25:46",https://wordpress.org/themes/darkmusic-blog/,,7.0
minimal-muse,"Minimal Muse",1.5.8,1.5.7,https://downloads.wordpress.org/theme/minimal-muse.1.5.8.zip,"2025-03-20 14:13:28",https://wordpress.org/themes/minimal-muse/,,7.0
moonlit-dark,"Moonlit Dark",1.5.6,1.5.5,https://downloads.wordpress.org/theme/moonlit-dark.1.5.6.zip,"2025-03-20 14:30:30",https://wordpress.org/themes/moonlit-dark/,,7.0
vortexnews,VortexNews,2.3.7,2.3.6,https://downloads.wordpress.org/theme/vortexnews.2.3.7.zip,"2025-03-20 14:20:00",https://wordpress.org/themes/vortexnews/,,7.0
ca-simplex-blog,"CA Simplex Blog",2.5.3,2.5.2,https://downloads.wordpress.org/theme/ca-simplex-blog.2.5.3.zip,"2025-03-20 14:35:31",https://wordpress.org/themes/ca-simplex-blog/,,7.0
pawprints-blog,"Pawprints Blog",1.4.1,1.4.0,https://downloads.wordpress.org/theme/pawprints-blog.1.4.1.zip,"2025-03-20 14:42:01",https://wordpress.org/themes/pawprints-blog/,,7.0
quest-blog,"Quest Blog",1.1.4,1.1.3,https://downloads.wordpress.org/theme/quest-blog.1.1.4.zip,"2025-03-20 14:45:56",https://wordpress.org/themes/quest-blog/,,7.0
recipe-realm-blog,"Recipe Realm Blog",1.4.7,1.4.6,https://downloads.wordpress.org/theme/recipe-realm-blog.1.4.7.zip,"2025-03-20 14:54:18",https://wordpress.org/themes/recipe-realm-blog/,,7.0
spa-serenity,"Spa Serenity",1.3.5,1.3.4,https://downloads.wordpress.org/theme/spa-serenity.1.3.5.zip,"2025-03-20 15:15:03",https://wordpress.org/themes/spa-serenity/,,7.0
chrisporate,Chrisporate,1.2.1,1.2.0,https://downloads.wordpress.org/theme/chrisporate.1.2.1.zip,"2025-03-20 16:10:57",https://wordpress.org/themes/chrisporate/,4.7,5.6
elementare,Elementare,1.4.1,1.4.0,https://downloads.wordpress.org/theme/elementare.1.4.1.zip,"2025-03-20 16:03:46",https://wordpress.org/themes/elementare/,,5.6
mega-blog,"Mega Blog",1.3.3,1.3.2,https://downloads.wordpress.org/theme/mega-blog.1.3.3.zip,"2025-03-20 16:11:30",https://wordpress.org/themes/mega-blog/,4.7,5.6
personify,Personify,1.2.7,1.2.6,https://downloads.wordpress.org/theme/personify.1.2.7.zip,"2025-03-20 16:12:01",https://wordpress.org/themes/personify/,4.7,5.6
pikture,Pikture,1.2.1,1.2.0,https://downloads.wordpress.org/theme/pikture.1.2.1.zip,"2025-03-20 16:14:25",https://wordpress.org/themes/pikture/,4.7,5.6
yule,Yule,1.1.9,1.1.8,https://downloads.wordpress.org/theme/yule.1.1.9.zip,"2025-03-20 16:14:50",https://wordpress.org/themes/yule/,5.0,5.6
spotless-cleaning,"Spotless Cleaning",1.2.6,1.2.5,https://downloads.wordpress.org/theme/spotless-cleaning.1.2.6.zip,"2025-03-20 17:26:26",https://wordpress.org/themes/spotless-cleaning/,,7.2
alexia,Alexia,1.0.71,1.0.70,https://downloads.wordpress.org/theme/alexia.1.0.71.zip,"2025-03-20 17:39:48",https://wordpress.org/themes/alexia/,,5.4
arvila,Arvila,1.0.66,1.0.65,https://downloads.wordpress.org/theme/arvila.1.0.66.zip,"2025-03-20 17:41:08",https://wordpress.org/themes/arvila/,,5.4
britely,Britely,1.0.12,1.0.11,https://downloads.wordpress.org/theme/britely.1.0.12.zip,"2025-03-20 17:42:49",https://wordpress.org/themes/britely/,,5.4
flixicart,FlixiCart,1.0.78,1.0.77,https://downloads.wordpress.org/theme/flixicart.1.0.78.zip,"2025-03-20 17:44:34",https://wordpress.org/themes/flixicart/,,5.4
wp-ink,"wp ink",1.0.11,1.0.10,https://downloads.wordpress.org/theme/wp-ink.1.0.11.zip,"2025-03-20 21:46:35",https://wordpress.org/themes/wp-ink/,4.9,5.6
math-note,"Math Note",1.0.2,1.0.1,https://downloads.wordpress.org/theme/math-note.1.0.2.zip,"2025-03-21 00:40:57",https://wordpress.org/themes/math-note/,,5.6
film-celebrity,"Film Celebrity",5.4,5.3,https://downloads.wordpress.org/theme/film-celebrity.5.4.zip,"2025-03-21 03:07:24",https://wordpress.org/themes/film-celebrity/,,7.2
flight-booking,"Flight Booking",6.4,6.3,https://downloads.wordpress.org/theme/flight-booking.6.4.zip,"2025-03-21 03:08:06",https://wordpress.org/themes/flight-booking/,,7.2
gym-workout,"Gym Workout",2.7,2.6,https://downloads.wordpress.org/theme/gym-workout.2.7.zip,"2025-03-21 03:14:11",https://wordpress.org/themes/gym-workout/,,7.2
home-decor-shop,"Home Decor Shop",3.2,3.1,https://downloads.wordpress.org/theme/home-decor-shop.3.2.zip,"2025-03-21 03:14:50",https://wordpress.org/themes/home-decor-shop/,,7.2
real-estate-property,"Real Estate Property",6.2,6.1,https://downloads.wordpress.org/theme/real-estate-property.6.2.zip,"2025-03-21 03:15:36",https://wordpress.org/themes/real-estate-property/,,7.2
news-channel,"News Channel",1.0.5,1.0.4,https://downloads.wordpress.org/theme/news-channel.1.0.5.zip,"2025-03-21 05:08:20",https://wordpress.org/themes/news-channel/,5.3,7.2
omega-digital-store,"Omega Digital Store",1.0.4,1.0.3,https://downloads.wordpress.org/theme/omega-digital-store.1.0.4.zip,"2025-03-21 05:09:05",https://wordpress.org/themes/omega-digital-store/,5.3,5.6
omega-refrigeration,"Omega Refrigeration",1.0.6,1.0.5,https://downloads.wordpress.org/theme/omega-refrigeration.1.0.6.zip,"2025-03-21 05:09:45",https://wordpress.org/themes/omega-refrigeration/,5.3,7.2
travel-destination,"Travel Destination",1.0.5,1.0.4,https://downloads.wordpress.org/theme/travel-destination.1.0.5.zip,"2025-03-21 05:10:46",https://wordpress.org/themes/travel-destination/,5.3,7.2
wind-energy,"Wind Energy",1.7,1.6,https://downloads.wordpress.org/theme/wind-energy.1.7.zip,"2025-03-21 05:11:34",https://wordpress.org/themes/wind-energy/,5.4,7.2
storyline-blog,"Storyline Blog",1.0.5,1.0.4,https://downloads.wordpress.org/theme/storyline-blog.1.0.5.zip,"2025-03-21 05:52:26",https://wordpress.org/themes/storyline-blog/,,7.0
urban-restaurant,"Urban Restaurant",1.1.3,1.1.2,https://downloads.wordpress.org/theme/urban-restaurant.1.1.3.zip,"2025-03-21 05:56:12",https://wordpress.org/themes/urban-restaurant/,,7.0
vitality-blog,"Vitality Blog",1.4.1,1.4.0,https://downloads.wordpress.org/theme/vitality-blog.1.4.1.zip,"2025-03-21 06:09:28",https://wordpress.org/themes/vitality-blog/,,7.0
vogue-blog,"Vogue Blog",1.3.7,1.3.6,https://downloads.wordpress.org/theme/vogue-blog.1.3.7.zip,"2025-03-21 06:14:45",https://wordpress.org/themes/vogue-blog/,,7.0
wedding-elegance,"Wedding Elegance",1.4,1.3,https://downloads.wordpress.org/theme/wedding-elegance.1.4.zip,"2025-03-21 05:38:45",https://wordpress.org/themes/wedding-elegance/,5.2,5.6
zenflow-yoga,"Zenflow Yoga",1.1.9,1.1.8,https://downloads.wordpress.org/theme/zenflow-yoga.1.1.9.zip,"2025-03-21 06:16:19",https://wordpress.org/themes/zenflow-yoga/,,7.0
cozipress,CoziPress,1.0.34,1.0.33,https://downloads.wordpress.org/theme/cozipress.1.0.34.zip,"2025-03-21 07:17:24",https://wordpress.org/themes/cozipress/,,5.6
glides,Glides,4.0,3.0.9,https://downloads.wordpress.org/theme/glides.4.0.zip,"2025-03-21 06:51:27",https://wordpress.org/themes/glides/,,5.6
itbyte,ITByte,3.3,3.2,https://downloads.wordpress.org/theme/itbyte.3.3.zip,"2025-03-21 06:53:08",https://wordpress.org/themes/itbyte/,,5.6
itstart,ITStart,4.6,4.5,https://downloads.wordpress.org/theme/itstart.4.6.zip,"2025-03-21 06:54:06",https://wordpress.org/themes/itstart/,,5.6
nestiva,Nestiva,3.0.6,3.0.5,https://downloads.wordpress.org/theme/nestiva.3.0.6.zip,"2025-03-21 06:55:16",https://wordpress.org/themes/nestiva/,,5.6
vsion,Vsion,4.9,4.8,https://downloads.wordpress.org/theme/vsion.4.9.zip,"2025-03-21 06:56:26",https://wordpress.org/themes/vsion/,,5.6
digital-newspaper-plus,"Digital Newspaper Plus",1.0.2,1.0.1,https://downloads.wordpress.org/theme/digital-newspaper-plus.1.0.2.zip,"2025-03-21 07:53:18",https://wordpress.org/themes/digital-newspaper-plus/,,5.6
t7ix-mercury-lite,"T7ix Mercury lite",1.3.0,1.2.2,https://downloads.wordpress.org/theme/t7ix-mercury-lite.1.3.0.zip,"2025-03-21 08:11:23",https://wordpress.org/themes/t7ix-mercury-lite/,6.4,7.4
newslight,NewsLight,1.0.0,,https://downloads.wordpress.org/theme/newslight.1.0.0.zip,"2025-03-21 09:11:53",https://wordpress.org/themes/newslight/,4.0,5.3
aromatic,Aromatic,18.3,18.2,https://downloads.wordpress.org/theme/aromatic.18.3.zip,"2025-03-21 09:59:40",https://wordpress.org/themes/aromatic/,4.7,5.6
ayroma,Ayroma,17.7,17.6,https://downloads.wordpress.org/theme/ayroma.17.7.zip,"2025-03-21 10:00:24",https://wordpress.org/themes/ayroma/,4.7,5.6
express-store,"Express Store",13.8,13.7,https://downloads.wordpress.org/theme/express-store.13.8.zip,"2025-03-21 10:00:40",https://wordpress.org/themes/express-store/,,5.6
feauty,Feauty,17.6,17.5,https://downloads.wordpress.org/theme/feauty.17.6.zip,"2025-03-21 10:01:07",https://wordpress.org/themes/feauty/,4.7,5.6
flexi-mart,"Flexi Mart",4.8,4.7,https://downloads.wordpress.org/theme/flexi-mart.4.8.zip,"2025-03-21 10:01:27",https://wordpress.org/themes/flexi-mart/,,5.6
flossy,Flossy,10.1,10.0,https://downloads.wordpress.org/theme/flossy.10.1.zip,"2025-03-21 10:01:48",https://wordpress.org/themes/flossy/,4.7,5.6
flow-store,"Flow Store",5.9,5.8,https://downloads.wordpress.org/theme/flow-store.5.9.zip,"2025-03-21 10:02:03",https://wordpress.org/themes/flow-store/,,5.6
retailsy,Retailsy,17.6,17.5,https://downloads.wordpress.org/theme/retailsy.17.6.zip,"2025-03-21 10:02:28",https://wordpress.org/themes/retailsy/,4.7,5.6
shopient,Shopient,17.6,17.5,https://downloads.wordpress.org/theme/shopient.17.6.zip,"2025-03-21 10:02:50",https://wordpress.org/themes/shopient/,4.7,5.6
shopiva,Shopiva,17.6,17.5,https://downloads.wordpress.org/theme/shopiva.17.6.zip,"2025-03-21 10:03:41",https://wordpress.org/themes/shopiva/,4.7,5.6
shoply,Shoply,17.7,17.6,https://downloads.wordpress.org/theme/shoply.17.7.zip,"2025-03-21 10:04:29",https://wordpress.org/themes/shoply/,4.7,5.6
storefit,Storefit,12.3,12.2,https://downloads.wordpress.org/theme/storefit.12.3.zip,"2025-03-21 10:05:27",https://wordpress.org/themes/storefit/,,5.6
storely,Storely,18.1,18.0,https://downloads.wordpress.org/theme/storely.18.1.zip,"2025-03-21 10:05:53",https://wordpress.org/themes/storely/,4.7,5.6
storess,Storess,17.6,17.5,https://downloads.wordpress.org/theme/storess.17.6.zip,"2025-03-21 10:06:23",https://wordpress.org/themes/storess/,4.7,5.6
storezia,Storezia,17.7,17.6,https://downloads.wordpress.org/theme/storezia.17.7.zip,"2025-03-21 10:07:49",https://wordpress.org/themes/storezia/,4.7,5.6
digital-newspaper-plus,"Digital Newspaper Plus",1.0.3,1.0.2,https://downloads.wordpress.org/theme/digital-newspaper-plus.1.0.3.zip,"2025-03-21 11:16:06",https://wordpress.org/themes/digital-newspaper-plus/,,5.6
digital-newspaper,"Digital Newspaper",1.1.15,1.1.14,https://downloads.wordpress.org/theme/digital-newspaper.1.1.15.zip,"2025-03-21 11:12:58",https://wordpress.org/themes/digital-newspaper/,,5.6
math-note,"Math Note",1.0.3,1.0.2,https://downloads.wordpress.org/theme/math-note.1.0.3.zip,"2025-03-21 11:08:39",https://wordpress.org/themes/math-note/,,5.6
